activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
356,356,97,22829,181,378,190,1262,561,1013,301,1881,184,5,36169
355,355,97,22641,655,659,328,805,583,485,551,1937,140,4,36159
354,354,97,22297,518,767,239,717,377,1296,517,781,180,5,36161
357,357,97,23334,596,456,235,1303,251,868,196,1152,194,6,36177
357,357,97,23400,305,1533,152,253,197,912,770,284,169,5,36179
353,353,96,21837,420,1314,632,816,292,1181,425,861,180,5,36158
353,354,96,21911,879,475,152,1001,314,1905,386,1397,209,6,36154
355,355,97,22591,588,476,184,328,401,1288,662,1203,178,5,36174
354,355,96,22267,363,499,111,1103,380,1865,130,1618,177,5,36176
355,355,97,22704,242,145,596,1088,566,1193,395,1068,158,5,36168
356,356,97,22858,757,837,600,485,521,1375,455,1454,173,5,36157
354,354,96,22202,967,553,524,1223,139,447,523,973,210,6,36161
355,355,97,22591,201,1297,778,769,698,817,511,1533,149,4,36164
355,355,97,22484,621,937,446,131,153,995,881,916,133,4,36160
355,355,97,22640,468,1448,561,912,1118,1084,129,930,137,4,36140
354,354,97,22387,260,857,411,565,198,997,699,1934,168,5,36120
355,355,97,22643,301,507,215,1178,373,840,937,1588,131,4,36135
356,356,97,22864,282,448,145,485,609,971,361,1024,186,5,36151
356,356,97,22824,127,536,203,894,104,1014,149,509,168,5,36158
355,355,97,22810,310,704,920,870,163,1498,723,663,145,4,36142
355,355,97,22519,360,447,281,314,1112,120,1013,965,177,5,36162
354,354,96,22304,935,1146,259,469,296,691,851,704,164,5,36157
354,354,96,22152,634,570,373,676,58,394,275,1031,158,5,36174
355,355,97,22406,311,482,587,856,553,1181,747,911,114,3,36165
356,356,97,23010,128,429,507,985,573,437,502,1384,169,5,36153
355,355,97,22599,1044,741,74,872,731,674,602,1652,148,4,36160
355,355,97,22591,657,1060,764,1845,375,648,332,1347,162,5,36145
355,355,97,22519,332,519,735,414,349,354,659,1546,187,5,36155
353,353,96,21648,490,522,358,1424,889,1162,607,1265,124,3,36168
353,354,96,21842,232,1045,409,1309,461,452,111,880,174,5,36174
354,354,96,22226,280,938,418,819,138,1224,189,1349,160,5,36165
355,355,97,22751,566,853,710,483,611,369,428,1351,133,4,36163
355,355,97,22671,493,533,1074,704,463,1114,76,808,110,3,36178
356,356,97,22714,1169,560,108,469,603,589,873,1239,121,3,36195
357,357,97,23169,384,426,582,838,476,1576,315,599,114,3,36189
355,355,97,22672,813,928,622,281,717,571,511,1447,204,6,36168
356,356,97,22964,459,259,74,308,457,743,213,1166,131,4,36176
354,354,96,22133,441,1230,769,1657,44,530,833,970,139,4,36200
356,356,97,22957,712,1236,636,1123,376,580,616,879,178,5,36208
355,355,97,22393,399,325,248,761,418,1069,55,1083,124,3,36195
355,355,97,22483,479,1352,667,323,635,1017,532,1122,165,5,36201
356,356,97,22639,435,488,84,1684,773,531,156,708,138,4,36193
355,355,97,22344,700,974,775,571,1068,1184,274,1156,191,6,36168
355,355,97,22551,292,983,339,1034,311,1188,1051,959,114,3,36165
356,356,97,22790,439,370,536,887,275,700,586,1678,151,4,36187
356,356,97,22986,942,1098,608,582,255,1448,223,946,143,4,36187
357,357,97,23417,218,828,579,674,371,247,343,835,157,5,36197
355,355,97,22506,250,704,713,364,689,1870,847,898,176,5,36195
356,356,97,22706,231,606,688,1180,556,592,432,709,141,4,36182
355,355,97,22492,331,638,230,311,524,898,375,659,188,5,36157
356,356,97,23190,725,472,1098,1639,744,1347,977,1529,184,5,36148
354,354,96,22285,214,1065,312,1175,833,869,166,521,191,6,36168
355,355,97,22529,937,1065,411,1174,782,1031,689,727,152,4,36177
355,355,97,22696,296,1081,651,940,335,1890,187,663,142,4,36169
355,355,97,22390,841,909,592,732,312,1198,411,1526,163,5,36161
355,355,97,22725,685,469,383,643,847,525,672,1689,147,4,36149
356,356,97,23010,581,787,396,1054,938,895,172,780,187,5,36139
354,354,96,22222,705,262,301,1172,447,1362,852,820,114,3,36145
354,354,97,22304,998,988,195,883,202,643,480,1172,213,6,36162
356,356,97,22972,347,422,470,738,239,532,295,1143,169,5,36140
355,355,97,22822,1045,1259,561,680,885,546,224,979,190,6,36137
355,355,97,22559,580,148,474,933,297,427,274,1359,138,4,36139
355,355,97,22486,233,725,274,609,505,619,792,1262,171,5,36144
354,354,96,22078,544,496,77,514,430,660,283,1052,161,5,36156
355,355,97,22754,196,339,1025,453,657,757,631,774,154,4,36150
354,354,96,22132,247,831,303,477,447,952,723,1372,168,5,36173
355,355,97,22416,51,906,206,1060,960,750,475,605,127,4,36178
356,356,97,22890,386,1641,374,64,267,441,524,918,147,4,36194
356,356,97,22750,527,192,560,1008,538,1350,449,1195,167,5,36188
356,356,97,22808,197,458,670,619,360,686,172,1048,158,5,36192
354,354,96,22180,605,1384,770,437,1049,407,906,800,138,4,36201
355,355,97,22461,978,382,218,757,433,1014,221,1749,170,5,36185
355,355,97,22602,340,1093,680,1307,432,280,968,1285,170,5,36180
358,358,97,23745,54,1034,75,488,566,1126,621,812,126,4,36172
355,355,97,22351,497,1111,503,944,624,651,347,1259,151,4,36171
356,356,97,22908,262,1138,225,488,219,1711,218,929,171,5,36179
356,356,97,22690,116,1239,403,647,669,1298,515,911,116,3,36177
355,355,96,22328,984,1604,403,468,644,1245,430,694,161,5,36176
354,354,96,22068,768,1189,108,614,885,548,364,1431,201,6,36176
355,355,97,22599,109,987,244,593,444,992,639,948,120,3,36186
356,356,97,22936,680,440,666,102,865,472,546,765,165,5,36179
356,356,97,22788,278,1087,422,1002,180,1169,177,1163,161,5,36192
356,356,97,22722,298,732,752,185,933,887,526,799,177,5,36180
355,356,97,22661,776,879,212,629,290,352,790,1657,175,5,36187
356,356,97,22658,113,889,509,506,213,723,104,677,142,4,36195
355,355,97,22513,496,925,457,752,765,421,368,1217,165,5,36192
357,357,97,23142,898,492,428,330,685,953,96,860,119,3,36203
358,358,97,23464,824,858,722,524,234,660,953,1222,140,4,36236
354,354,96,22044,170,721,113,988,119,1455,354,1609,192,6,36206
354,354,96,22130,652,817,703,569,877,1069,545,1085,160,5,36194
355,355,97,22597,312,624,763,317,622,1438,398,465,146,4,36182
356,356,97,22766,528,826,133,936,652,256,414,1264,218,6,36181
355,355,97,22447,220,1148,392,594,330,1426,489,1464,117,3,36181
357,357,97,23089,554,676,559,1086,863,936,122,1295,149,4,36197
355,355,97,22542,590,1155,612,774,1031,879,776,1256,161,5,36166
355,355,97,22518,171,610,279,1322,265,1394,295,905,133,4,36137
355,355,97,22444,533,792,432,927,189,1079,152,1264,154,4,36159
355,356,97,22668,659,1138,587,674,233,970,446,1420,94,3,36182
356,356,97,22687,325,1036,204,769,783,638,592,1213,178,5,36186
355,355,97,22401,704,1111,634,350,899,950,278,876,128,4,36165
355,355,97,22560,429,1285,763,218,189,704,712,1297,153,4,36139
355,355,97,22408,864,175,255,529,382,954,853,1047,144,4,36152
354,354,96,21911,413,843,654,909,329,1294,649,1458,147,4,36186
355,355,96,22304,327,584,658,1071,522,498,359,711,202,6,36180
355,355,97,22564,313,424,593,818,413,656,67,769,168,5,36161
355,355,97,22570,752,1377,741,429,62,625,735,1481,135,4,36144
354,354,96,22156,277,786,403,732,427,220,471,1139,161,5,36152
355,355,97,22578,593,1027,546,647,502,474,328,1566,148,4,36159
356,356,97,22947,429,499,523,777,369,1408,312,1452,135,4,36180
355,355,97,22493,495,1395,812,1431,491,1319,644,804,119,3,36171
355,355,97,22831,528,1066,222,856,309,1164,656,1337,207,6,36118
355,355,97,22624,556,1083,106,428,117,823,237,1105,104,3,36137
354,354,96,22031,758,871,689,1306,105,1015,194,1299,173,5,36172
358,358,97,23539,919,1267,601,445,218,1437,131,1444,172,5,36200
356,356,97,22926,822,1210,533,811,712,682,196,1698,160,5,36171
356,356,97,23246,170,824,473,572,166,742,540,1054,146,4,36144
355,355,97,22840,520,1578,634,616,69,1364,575,1183,158,5,36136
354,354,96,22134,456,1041,542,1175,186,1265,100,479,122,3,36166
356,356,97,23056,468,816,754,368,151,1272,1052,1160,196,6,36168
353,353,96,21634,107,620,504,453,514,633,419,1068,185,5,36165
355,355,97,22592,637,348,827,104,547,672,214,824,180,5,36162
355,355,97,22541,427,476,259,902,170,569,361,1193,144,4,36147
354,354,96,22210,591,788,754,1289,586,1354,1124,1147,142,4,36153
355,355,97,22432,475,581,713,1384,384,696,531,1556,143,4,36166
354,354,96,22225,878,543,1097,1067,732,1186,489,1122,151,4,36167
355,355,97,22508,342,1045,682,488,492,634,346,1851,138,4,36148
354,354,96,22245,615,888,199,1308,161,1135,567,755,151,4,36144
355,355,97,22510,452,669,669,364,360,853,346,1444,162,5,36153
354,354,96,21937,972,671,174,1164,418,1208,354,1174,174,5,36160
354,354,96,22298,772,1248,162,508,802,586,830,1445,188,5,36172
354,354,96,22116,536,621,76,1163,678,504,537,2271,164,5,36188
355,355,97,22355,122,1183,231,455,1044,1262,183,1304,156,4,36159
355,355,97,22679,317,554,638,1425,625,600,814,707,162,5,36148
356,356,97,23021,791,723,196,449,446,791,495,1152,192,6,36165
356,356,97,22912,532,640,488,1160,954,697,469,1716,179,5,36164
356,356,97,22983,502,385,658,1134,230,644,631,1060,128,4,36160
355,355,97,22694,468,1083,277,1143,501,1727,169,1157,161,5,36143
356,356,97,22916,763,479,247,780,395,603,496,1476,161,5,36167
355,355,97,22595,441,748,977,361,223,957,255,1091,134,4,36171
355,355,97,22405,232,684,410,1199,532,433,572,1307,170,5,36174
355,355,97,22705,306,581,352,686,268,810,151,926,149,4,36175
357,357,97,23143,442,1319,373,1570,471,674,237,572,172,5,36192
356,356,97,22995,701,877,336,912,192,771,719,1703,199,6,36199
356,356,97,22817,559,975,998,917,644,579,512,718,180,5,36202
357,357,97,23268,525,1311,226,607,172,676,504,1423,158,5,36198
357,357,97,23258,396,1230,183,950,309,220,182,814,130,4,36187
356,356,97,22758,338,649,231,1103,863,979,444,1511,181,5,36174
355,355,97,22635,396,432,66,1070,207,1291,946,817,173,5,36169
353,353,96,21745,232,1109,552,489,640,848,235,1001,152,4,36165
354,354,96,22173,411,893,293,1059,366,918,483,1032,164,5,36173
356,356,97,22717,638,669,866,960,627,747,753,1102,149,4,36179
356,356,97,22822,448,864,377,910,356,332,294,1130,113,3,36168
356,356,97,22726,183,1073,54,618,251,1014,448,1545,154,4,36176
358,358,97,23705,1002,1070,880,1094,703,1171,463,1283,137,4,36175
355,355,97,22397,649,891,827,1000,520,620,427,1029,185,5,36158
355,355,97,22411,75,1089,882,620,373,699,855,1445,171,5,36159
355,355,96,22283,477,827,293,1057,235,718,379,1235,170,5,36178
354,354,96,22056,284,935,224,316,426,1429,496,678,144,4,36187
355,355,97,22595,50,201,415,223,983,1307,646,1312,120,3,36185
355,355,97,22592,361,457,497,973,396,824,195,580,144,4,36191
355,355,97,22463,314,570,395,569,764,890,503,1487,131,4,36192
356,356,97,22785,254,1230,413,733,350,97,324,1010,183,5,36192
357,357,97,23239,1014,632,434,563,885,737,650,1257,181,5,36212
356,356,97,22898,405,357,446,441,651,1211,824,1487,175,5,36198
356,356,97,22732,529,826,527,1016,172,663,289,514,155,4,36179
355,355,97,22591,137,1137,348,964,944,962,372,1099,168,5,36162
355,355,97,22407,865,586,102,766,718,1263,602,634,136,4,36177
356,356,97,23076,227,702,922,717,203,902,328,846,200,6,36176
356,356,97,22975,1144,983,464,428,804,618,747,1423,170,5,36186
354,354,96,22149,792,691,461,908,787,1080,332,844,147,4,36159
355,355,97,22645,220,936,186,232,390,993,762,766,134,4,36153
355,355,97,22572,360,691,215,1478,540,1072,533,1628,145,4,36163
355,355,97,22714,155,360,586,1233,893,1588,634,1304,149,4,36169
356,356,97,22687,527,582,697,822,163,990,454,1371,159,5,36179
356,356,97,22906,629,1087,931,686,597,1047,969,1430,144,4,36159
354,354,96,22068,487,484,523,521,698,1439,480,1196,156,4,36147
355,355,97,22449,317,638,1000,1050,418,828,655,1112,154,4,36149
354,354,96,22096,351,358,559,1505,164,953,523,736,188,5,36145
355,355,97,22481,296,686,344,1029,702,457,312,637,137,4,36157
356,356,97,23046,676,964,290,430,189,701,663,1232,177,5,36167
356,356,97,22826,61,430,520,1288,538,1394,557,1089,181,5,36166
355,355,97,22495,286,853,925,394,524,858,197,1284,162,5,36165
355,355,97,22477,309,364,51,1082,169,814,170,851,144,4,36157
354,354,96,21965,711,965,458,1046,162,824,337,1749,136,4,36175
355,355,97,22574,322,1378,333,1038,480,848,400,1197,177,5,36179
356,356,97,23011,230,817,566,835,502,940,533,851,180,5,36159
355,355,97,22593,660,1194,378,1125,610,1489,578,1301,181,5,36158
354,354,96,21969,785,297,252,984,213,891,356,1842,157,4,36174
354,354,96,22001,42,1480,495,962,555,662,248,841,135,4,36182
354,355,96,22251,405,1087,573,929,185,1034,380,838,163,5,36183
356,356,97,22922,196,411,171,659,520,577,463,1341,233,7,36175
355,355,97,22355,333,1412,565,575,735,983,667,1341,175,5,36194
357,357,97,23130,112,647,372,845,80,330,612,989,142,4,36187
354,354,96,22174,471,780,447,599,364,833,465,1231,176,5,36185
355,355,97,22640,181,1367,481,987,416,1048,846,1018,134,4,36181
356,357,97,23044,462,648,880,818,404,1035,75,959,187,5,36193
356,356,97,22900,347,1444,412,846,1056,277,1133,885,183,5,36206
356,356,97,22752,374,247,468,736,243,380,205,1259,177,5,36177
354,355,97,22245,740,1098,406,596,272,1219,247,1556,173,5,36179
356,356,97,22854,340,626,227,870,551,772,566,514,136,4,36172
354,354,96,22262,91,759,682,706,603,1346,203,1605,98,3,36145
356,356,97,22942,401,1317,84,625,818,458,711,1192,127,4,36158
354,354,96,22069,409,873,165,535,627,1091,568,956,186,5,36152
355,355,97,22323,102,761,260,1135,883,770,171,1370,193,6,36172
355,355,97,22469,801,763,561,427,402,1211,572,1805,154,4,36169
356,356,97,22845,475,841,405,1012,577,1101,318,1095,157,5,36156
355,355,97,22389,80,967,805,455,876,1162,456,970,109,3,36157
355,355,97,22418,611,2350,555,1608,413,1119,270,1119,167,5,36146
353,353,96,21739,542,1224,508,932,578,571,324,1345,132,4,36139
356,356,97,22965,380,610,488,617,369,971,827,1071,144,4,36138
355,356,97,22904,472,1003,115,1723,352,1099,347,706,203,6,36127
357,357,97,23563,560,1270,751,698,153,939,279,1297,130,4,36132
353,353,96,21991,236,549,488,619,582,325,371,1060,157,4,36135
353,354,96,22048,212,1414,634,1162,425,607,579,1033,181,5,36118
354,354,97,22455,243,648,64,388,261,533,617,907,136,4,36086
353,353,96,22030,719,430,539,1084,645,1431,989,1402,135,4,36109
356,356,97,22922,206,1385,655,768,515,1043,429,752,197,6,36139
356,356,97,23128,798,1564,1050,816,644,930,220,1135,131,4,36155
354,354,96,22268,406,1497,785,106,274,1058,343,922,184,5,36130
355,355,97,22583,103,689,301,364,70,1491,130,1322,188,5,36132
354,354,97,22247,1137,818,260,717,355,2004,260,996,141,4,36155
355,355,97,22474,482,525,462,510,503,872,585,1369,157,4,36155
355,355,97,22419,215,699,1000,988,540,1181,1088,1356,148,4,36153
355,355,97,22755,534,634,32,139,426,480,903,1369,162,5,36159
354,354,96,22308,909,959,257,801,318,771,764,789,156,4,36141
355,355,97,22440,211,617,551,703,441,1005,134,1429,136,4,36150
356,356,97,22919,285,682,598,585,901,1214,346,1905,143,4,36156
354,354,96,21961,471,676,278,840,631,485,782,1868,139,4,36169
354,354,96,21911,594,1178,525,1033,869,368,629,1017,176,5,36170
355,355,97,22690,544,985,108,1170,453,181,399,1348,167,5,36176
355,355,97,22411,358,341,185,1133,695,652,419,2076,193,6,36176
356,356,97,23097,158,584,198,979,292,666,307,755,113,3,36168
355,355,97,22364,448,1129,350,569,606,660,229,902,96,3,36158
355,355,97,22593,327,678,1097,284,271,935,118,505,184,5,36151
354,354,96,22283,357,748,464,321,650,329,339,1226,135,4,36146
354,354,97,22352,584,699,987,601,717,206,255,1701,165,5,36139
355,355,97,22515,445,1025,454,1169,910,770,1014,750,172,5,36136
354,354,96,22075,459,459,368,692,241,522,237,1537,153,4,36154
355,355,97,22419,237,972,547,766,477,1184,434,2110,138,4,36146
354,354,97,22408,479,404,475,1343,579,622,803,1622,166,5,36129
354,354,97,22320,184,554,717,767,427,1322,579,1511,135,4,36137
355,355,97,22673,460,382,6,542,632,706,508,977,138,4,36160
356,356,97,23107,299,1220,191,719,493,681,166,769,116,3,36159
355,355,97,22698,94,676,234,537,163,1487,727,1441,171,5,36143
353,353,96,21990,399,937,561,628,356,1704,498,1232,189,5,36126
355,355,97,22853,669,903,1015,560,1092,263,376,611,167,5,36128
355,355,97,22814,108,317,378,1147,109,437,633,1083,143,4,36132
354,354,96,22031,165,899,966,1443,563,737,495,1645,93,2,36136
355,355,97,22746,365,970,195,956,917,699,436,660,236,7,36142
354,355,97,22486,493,707,226,1039,67,987,318,961,234,7,36127
355,355,97,22934,167,992,593,821,970,877,618,1042,190,6,36111
353,353,96,21826,358,970,398,1264,421,513,604,1257,156,4,36116
354,354,97,22344,1207,777,196,406,522,1292,327,853,134,4,36126
355,355,97,22601,253,899,689,964,401,723,1022,794,136,4,36149
354,354,96,22042,279,557,271,726,329,1125,327,127,150,4,36158
353,354,96,21954,581,1517,153,1727,273,733,700,941,146,4,36153
354,354,97,22406,88,1148,544,287,405,479,177,1428,118,3,36130
354,354,97,22381,806,859,264,728,959,160,242,904,147,4,36136
356,356,97,23056,314,562,495,874,319,1159,641,2222,174,5,36162
355,355,97,22573,63,921,106,271,617,1168,208,988,111,3,36157
355,355,97,22596,654,590,503,600,498,736,95,1345,145,4,36138
353,353,96,22100,298,1083,400,437,425,1373,560,1375,195,6,36116
356,356,97,22949,1283,773,554,293,666,167,423,1641,174,5,36119
356,356,97,22962,516,1108,670,347,588,1164,434,1311,127,4,36134
356,356,97,23220,235,691,622,1084,955,908,401,1368,173,5,36126
355,355,97,22611,814,514,401,1010,262,1562,555,1700,197,6,36132
355,355,97,22708,173,988,410,528,350,754,276,1188,142,4,36133
356,356,97,22980,1015,1223,663,1051,684,1151,108,902,225,7,36139
354,354,96,22062,259,1098,433,918,151,1312,357,1319,173,5,36142
355,355,97,22544,136,1059,332,322,149,628,292,1083,151,4,36137
355,355,97,22466,766,1687,232,1156,331,334,317,1044,190,6,36144
356,356,97,23003,399,790,945,906,347,1343,331,1372,167,5,36151
355,355,97,22381,222,1051,589,807,90,1752,494,1263,193,6,36177
356,356,97,22764,522,1225,273,712,646,16,159,814,163,5,36180
357,357,97,23325,566,558,795,451,547,1117,550,1056,147,4,36164
356,356,97,23038,249,575,154,677,384,501,490,867,188,6,36175
356,356,97,22802,872,376,512,673,7,1127,570,608,162,5,36191
356,356,97,22873,357,1153,834,509,745,732,64,999,176,5,36175
355,355,97,22612,292,272,396,695,240,1534,546,1349,177,5,36172
354,354,96,22231,45,1151,526,494,554,564,353,1675,122,3,36169
355,355,97,22701,767,823,544,994,267,237,509,1192,208,6,36174
355,355,97,22622,355,1481,207,341,758,1159,300,1243,205,6,36182
356,356,97,22819,320,985,340,647,279,368,392,975,145,4,36185
356,356,97,22657,968,639,229,896,713,930,643,1389,108,3,36188
355,355,97,22358,432,888,632,456,299,1057,295,370,204,6,36164
354,354,96,22200,333,685,435,791,441,550,151,721,189,6,36169
355,355,97,22400,114,804,491,663,336,1609,812,844,183,5,36186
356,356,97,22844,794,386,549,1010,282,1410,150,1248,198,6,36190
356,356,97,22960,262,454,576,1600,421,905,361,1032,174,5,36184
354,354,96,22213,580,165,552,534,115,1083,276,969,116,3,36174
355,355,97,22716,884,1045,905,888,282,1578,372,586,175,5,36166
356,356,97,23067,617,1280,559,955,651,926,581,1214,198,6,36147
356,356,97,23165,495,393,679,740,267,547,530,919,177,5,36154
356,357,97,23185,600,378,264,341,217,539,496,663,206,6,36164
354,354,96,22279,1073,1242,720,1855,279,1240,103,1490,186,5,36166
356,356,97,22985,914,1529,838,394,545,909,346,1509,154,4,36171
356,356,97,22861,290,895,383,906,790,1277,322,804,203,6,36175
356,356,97,23055,832,984,328,1602,670,1104,578,1110,201,6,36162
355,355,97,22624,346,531,515,708,138,1204,101,1227,147,4,36168
355,355,97,22504,781,589,243,645,709,672,396,1281,139,4,36171
355,355,97,22446,398,419,620,250,726,691,164,1291,194,6,36175
355,355,97,22598,439,1157,472,637,302,1164,830,1152,177,5,36169
356,356,97,22928,606,1435,817,614,577,974,557,1942,192,6,36171
356,356,97,23080,312,1613,837,521,437,723,790,1917,161,5,36171
354,354,96,22252,273,376,334,803,328,562,926,916,169,5,36168
356,356,97,23129,245,573,475,829,616,864,291,856,89,2,36139
354,354,96,22128,491,1214,259,737,698,1852,505,1559,109,3,36127
